sigma,gauss_threshold,overlap_threshold,center_distance,number_samples,recall,precision,f1_score
7.257257257257257,0.44644644644644643,0.1001001001001001,15.975975975975976,69,0.0,0.0,0.0
7.037037037037037,0.7367367367367368,96.2962962962963,22.792792792792792,95,0.0,0.0,0.0
6.866866866866867,0.2012012012012012,37.23723723723724,13.243243243243244,9,0.0,0.0,0.0
9.71971971971972,0.6806806806806807,94.2942942942943,10.15015015015015,80,0.0,0.0,0.0
3.2132132132132134,0.6796796796796797,86.8868868868869,3.813813813813814,93,0.0,0.0,0.0
9.21921921921922,0.3073073073073073,51.951951951951955,9.48948948948949,86,0.0,0.0,0.0
4.1841841841841845,0.33433433433433435,41.24124124124124,21.41141141141141,38,1.0,1.0,1.0
5.675675675675675,0.13013013013013014,19.61961961961962,12.912912912912914,86,1.0,1.0,1.0
9.62962962962963,0.3883883883883884,69.36936936936938,23.003003003003002,23,0.0,0.0,0.0
6.306306306306306,0.5825825825825826,30.830830830830834,12.462462462462462,71,0.0,0.0,0.0
8.538538538538539,0.0,31.131131131131134,8.7987987987988,27,0.0,0.0,0.0
4.404404404404405,0.8048048048048048,59.35935935935936,18.64864864864865,84,1.0,1.0,1.0
3.2932932932932935,0.47647647647647645,45.24524524524525,13.573573573573574,87,1.0,1.0,1.0
2.1821821821821823,0.5235235235235235,48.44844844844845,24.384384384384383,95,1.0,1.0,1.0
1.7317317317317318,0.6746746746746747,8.608608608608609,8.70870870870871,66,1.0,1.0,1.0
6.796796796796797,0.6486486486486487,63.46346346346347,10.3003003003003,12,0.0,0.0,0.0
8.388388388388389,0.974974974974975,76.97697697697699,7.207207207207207,87,0.0,0.0,0.0
3.173173173173173,0.23023023023023023,82.58258258258259,6.096096096096096,19,0.0,0.0,0.0
0.2502502502502503,0.04704704704704705,25.025025025025027,14.594594594594595,79,1.0,1.0,1.0
8.70870870870871,0.7867867867867868,7.407407407407407,13.993993993993994,54,0.0,0.0,0.0
9.07907907907908,0.6446446446446447,58.95895895895896,5.975975975975976,92,0.0,0.0,0.0
7.137137137137137,0.3933933933933934,50.650650650650654,12.282282282282281,32,0.0,0.0,0.0
1.5115115115115114,0.6716716716716716,70.47047047047047,0.15015015015015015,97,0.0,0.0,0.0
8.81881881881882,0.7887887887887888,90.6906906906907,3.2732732732732734,100,0.0,0.0,0.0
4.354354354354355,0.22422422422422422,18.01801801801802,24.714714714714713,90,1.0,1.0,1.0
5.305305305305305,0.4754754754754755,5.105105105105105,17.117117117117118,32,1.0,1.0,1.0
9.3993993993994,0.8688688688688688,12.412412412412413,14.024024024024024,18,0.0,0.0,0.0
8.208208208208209,0.4754754754754755,68.36836836836838,16.306306306306308,72,0.0,0.0,0.0
6.096096096096096,0.32432432432432434,97.2972972972973,23.213213213213212,57,1.0,1.0,1.0
6.276276276276276,0.8348348348348348,73.67367367367368,27.41741741741742,65,1.0,1.0,1.0
4.364364364364365,0.8508508508508509,92.8928928928929,16.846846846846848,58,1.0,1.0,1.0
9.18918918918919,0.16216216216216217,76.17617617617618,26.486486486486488,61,0.0,0.0,0.0
4.604604604604605,0.2652652652652653,76.97697697697699,7.597597597597598,82,0.0,0.0,0.0
2.8328328328328327,0.7847847847847848,79.67967967967968,16.006006006006007,63,1.0,1.0,1.0
6.416416416416417,0.24424424424424424,28.12812812812813,13.513513513513514,10,0.0,0.0,0.0
7.307307307307307,0.2922922922922923,24.024024024024026,8.348348348348349,43,0.0,0.0,0.0
3.2732732732732734,0.914914914914915,55.35535535535536,2.4624624624624625,18,0.0,0.0,0.0
1.5415415415415414,0.23623623623623624,39.23923923923924,21.32132132132132,20,1.0,1.0,1.0
7.237237237237237,0.21921921921921922,6.506506506506507,12.732732732732732,53,0.0,0.0,0.0
3.3833833833833835,0.5555555555555556,47.74774774774775,12.762762762762762,8,0.0,0.0,0.0
2.1121121121121122,0.8528528528528528,43.04304304304305,11.951951951951951,99,1.0,1.0,1.0
5.985985985985986,0.968968968968969,71.27127127127127,0.6006006006006006,98,0.0,0.0,0.0
5.895895895895896,0.3893893893893894,48.84884884884885,0.18018018018018017,46,0.0,0.0,0.0
3.053053053053053,0.7717717717717718,39.93993993993994,26.216216216216218,54,1.0,1.0,1.0
5.515515515515515,0.7657657657657657,75.27527527527528,16.786786786786788,78,0.0,0.0,0.0
9.1991991991992,0.22522522522522523,49.94994994994995,6.726726726726727,35,0.0,0.0,0.0
4.464464464464465,0.4974974974974975,2.902902902902903,11.951951951951951,44,0.0,0.0,0.0
6.846846846846847,0.6956956956956957,81.78178178178179,12.432432432432432,93,0.0,0.0,0.0
1.6916916916916918,0.8608608608608609,47.84784784784785,28.25825825825826,17,1.0,1.0,1.0
6.376376376376376,0.5465465465465466,2.702702702702703,27.86786786786787,51,1.0,1.0,1.0
6.066066066066066,0.5775775775775776,67.86786786786787,0.8108108108108109,11,0.0,0.0,0.0
6.586586586586587,0.43843843843843844,13.813813813813814,26.636636636636638,60,1.0,1.0,1.0
1.8618618618618619,0.05105105105105105,26.626626626626628,11.651651651651651,42,1.0,1.0,1.0
2.1621621621621623,0.46546546546546547,33.433433433433436,10.36036036036036,98,1.0,1.0,1.0
9.00900900900901,0.3883883883883884,28.42842842842843,23.123123123123122,54,0.0,0.0,0.0
2.5825825825825826,0.8548548548548548,8.308308308308309,14.444444444444445,3,0.0,0.0,0.0
7.677677677677678,0.5525525525525525,5.305305305305305,29.24924924924925,45,1.0,1.0,1.0
2.2922922922922924,0.6656656656656657,7.007007007007007,23.993993993993993,84,1.0,1.0,1.0
0.41041041041041043,0.7727727727727728,3.1031031031031033,29.18918918918919,32,1.0,1.0,1.0
2.042042042042042,0.8598598598598598,2.002002002002002,19.0990990990991,20,1.0,1.0,1.0
2.4424424424424425,0.12912912912912913,48.44844844844845,20.57057057057057,15,1.0,1.0,1.0
5.7757757757757755,0.970970970970971,22.322322322322325,14.294294294294295,90,0.0,0.0,0.0
2.6226226226226226,0.7857857857857857,37.73773773773774,5.135135135135135,78,0.0,0.0,0.0
6.216216216216216,0.986986986986987,76.57657657657658,22.07207207207207,15,1.0,1.0,1.0
7.967967967967968,0.8388388388388388,16.716716716716718,29.63963963963964,40,1.0,1.0,1.0
1.1011011011011012,0.5925925925925926,2.6026026026026026,28.55855855855856,40,1.0,1.0,1.0
5.895895895895896,0.6936936936936937,92.992992992993,29.45945945945946,49,1.0,1.0,1.0
4.064064064064064,0.964964964964965,73.27327327327328,6.096096096096096,10,0.0,0.0,0.0
6.066066066066066,0.7077077077077077,85.08508508508508,19.27927927927928,32,1.0,1.0,1.0
1.0410410410410411,0.7137137137137137,79.17917917917919,9.24924924924925,88,1.0,1.0,1.0
